Timestamp,BTUMeter_HRCH_VolumeRate(gal/min),ChW_Sys_Hrch_ChP04SpdCmd(%),ChW_Sys_Hrch_ChP05SpdCmd(%),HRCH_1_ChillerEnable,HRCH_1_CondPressure(psi),HRCH_1_EntCondWtrTmp(°F),HRCH_1_EntEvapWtrTmp(°F),HRCH_1_FaultAlarm,HRCH_1_LvgCondWtrTmp(°F),HRCH_1_LvgEvapWtrTmp(°F),HW_Sys_HrCh_GhwP04Spd(%),HW_Sys_HrCh_GhwP05Spd(%),ChW_Sys_Hrch_HrChDifPr(psi)
2023-01-12 01:00:00,45.0,0.0,60.0,,30.0,103.4,50.3,,105.6,48.5,100.0,0.0,
2023-01-12 01:15:00,45.0,0.0,60.0,,30.0,103.8,50.3,,106.5,48.5,100.0,0.0,
2023-01-12 01:30:00,45.0,0.0,60.0,,30.0,104.0,50.3,,106.7,48.7,100.0,0.0,
2023-01-12 01:45:00,45.0,0.0,60.0,,30.0,103.2,50.3,,106.3,48.3,100.0,0.0,
2023-01-12 02:00:00,45.0,0.0,60.0,,30.0,104.5,50.3,,106.8,48.3,100.0,0.0,
2023-01-12 02:15:00,45.0,0.0,60.0,,30.0,103.6,49.8,,105.9,48.3,100.0,0.0,
2023-01-12 02:30:00,45.0,0.0,60.0,,30.0,103.1,49.8,,105.6,48.3,100.0,0.0,
2023-01-12 02:45:00,45.0,0.0,60.0,,30.0,104.9,49.8,,107.7,48.3,100.0,0.0,
2023-01-12 03:00:00,45.0,0.0,60.0,,30.0,103.6,49.8,,106.3,48.2,100.0,0.0,
2023-01-12 03:15:00,45.0,0.0,60.0,,31.0,103.4,49.8,,105.6,48.3,100.0,0.0,
2023-01-12 03:30:00,45.0,0.0,60.0,,31.0,106.8,49.8,,109.5,48.2,100.0,0.0,
2023-01-12 03:45:00,45.0,0.0,60.0,,30.0,105.2,49.8,,108.1,48.0,100.0,0.0,
2023-01-12 04:00:00,45.0,0.0,60.0,,31.0,103.6,49.8,,106.1,48.0,100.0,0.0,
2023-01-12 04:15:00,45.0,0.0,60.0,,31.0,106.3,49.8,,108.6,48.2,100.0,0.0,
2023-01-12 04:24:00,,,,Off,,,,,,,,,
2023-01-12 04:30:00,45.0,0.0,60.0,,31.0,105.0,49.2,,104.7,48.5,0.0,0.0,
2023-01-12 04:34:00,,,,,,,,93.0,,,,,
2023-01-12 04:45:00,0.0,0.0,0.0,,31.0,103.8,49.2,,104.1,48.9,0.0,0.0,
2023-01-12 05:00:00,0.0,0.0,0.0,,32.0,102.3,49.8,,102.7,49.6,0.0,0.0,
2023-01-12 05:15:00,0.0,0.0,0.0,,32.0,100.9,50.3,,101.3,50.3,0.0,0.0,
2023-01-12 05:30:00,0.0,0.0,0.0,,33.0,99.6,50.9,,100.0,50.9,0.0,0.0,
2023-01-12 05:45:00,0.0,0.0,0.0,,33.0,98.4,51.4,,98.7,51.6,0.0,0.0,
2023-01-12 06:00:00,0.0,0.0,0.0,,34.0,97.1,52.5,,97.7,52.1,0.0,0.0,
2023-01-12 06:15:00,0.0,0.0,0.0,,34.0,96.0,53.0,,96.6,52.7,0.0,0.0,
2023-01-12 06:30:00,0.0,0.0,0.0,,35.0,95.0,53.6,,95.5,53.4,0.0,0.0,
2023-01-12 06:45:00,0.0,0.0,0.0,,35.0,94.1,54.1,,94.4,53.7,0.0,0.0,
2023-01-12 07:00:00,0.0,0.0,0.0,,35.0,93.2,54.1,,93.5,54.1,0.0,0.0,
2023-01-12 07:15:00,0.0,0.0,0.0,,35.0,92.3,54.6,,92.6,54.6,0.0,0.0,
2023-01-12 07:30:00,0.0,0.0,0.0,,36.0,91.5,55.2,,91.9,55.0,0.0,0.0,
2023-01-12 07:45:00,0.0,0.0,0.0,,36.0,90.8,55.7,,91.4,55.4,0.0,0.0,
2023-01-12 08:00:00,0.0,0.0,0.0,,36.0,90.1,56.3,,90.5,55.9,0.0,0.0,
2023-01-12 08:15:00,0.0,0.0,0.0,,36.0,89.4,56.8,,89.9,56.3,0.0,0.0,
2023-01-12 08:30:00,0.0,0.0,0.0,,36.0,88.8,57.3,,89.0,56.6,0.0,0.0,
2023-01-12 08:45:00,0.0,0.0,0.0,,36.0,88.1,57.3,,88.5,56.8,0.0,0.0,
2023-01-12 09:00:00,0.0,0.0,0.0,,36.0,87.6,57.9,,87.8,57.3,0.0,0.0,
2023-01-12 09:15:00,0.0,0.0,0.0,,37.0,87.0,58.4,,87.2,57.7,0.0,0.0,
2023-01-12 09:30:00,0.0,0.0,0.0,,37.0,86.3,59.0,,86.9,58.1,0.0,0.0,
2023-01-12 09:45:00,0.0,0.0,0.0,,37.0,86.0,59.0,,86.1,58.4,0.0,0.0,
2023-01-12 10:00:00,0.0,0.0,0.0,,37.0,85.4,59.5,,85.6,58.8,0.0,0.0,
2023-01-12 10:15:00,0.0,0.0,0.0,,37.0,84.9,60.0,,85.1,59.0,0.0,0.0,
2023-01-12 10:30:00,0.0,0.0,0.0,,37.0,84.5,60.6,,84.7,59.1,0.0,0.0,
2023-01-12 10:45:00,0.0,0.0,0.0,,37.0,84.0,60.6,,84.3,59.5,0.0,0.0,
2023-01-12 11:00:00,0.0,0.0,0.0,,37.0,83.6,61.1,,84.0,59.9,0.0,0.0,
2023-01-12 11:15:00,0.0,0.0,0.0,,38.0,83.3,61.1,,83.6,60.2,0.0,0.0,
2023-01-12 11:30:00,0.0,0.0,0.0,,38.0,82.9,61.7,,83.1,60.4,0.0,0.0,
2023-01-12 11:45:00,0.0,0.0,0.0,,38.0,82.5,61.7,,82.5,60.8,0.0,0.0,
2023-01-12 12:00:00,0.0,0.0,0.0,,38.0,82.2,62.2,,82.2,60.9,0.0,0.0,
2023-01-12 12:15:00,0.0,0.0,0.0,,38.0,81.8,62.2,,82.0,61.3,0.0,0.0,
2023-01-12 12:30:00,0.0,0.0,0.0,,38.0,81.6,62.7,,81.6,61.3,0.0,0.0,
2023-01-12 12:45:00,0.0,0.0,0.0,,38.0,81.3,62.7,,81.5,61.8,0.0,0.0,
2023-01-12 13:00:00,0.0,0.0,0.0,,39.0,80.9,62.7,,80.9,61.8,0.0,0.0,
2023-01-12 13:15:00,0.0,0.0,0.0,,39.0,80.7,63.3,,80.7,62.2,0.0,0.0,
2023-01-12 13:30:00,0.0,0.0,0.0,,39.0,80.4,63.3,,80.6,62.4,0.0,0.0,
2023-01-12 13:45:00,0.0,0.0,0.0,,39.0,80.2,63.8,,80.2,62.6,0.0,0.0,
2023-01-12 14:00:00,0.0,0.0,0.0,,39.0,79.8,63.8,,80.0,62.7,0.0,0.0,
2023-01-12 14:15:00,0.0,0.0,0.0,,39.0,79.7,63.8,,79.7,62.9,0.0,0.0,
2023-01-12 14:30:00,0.0,0.0,0.0,,39.0,79.5,64.4,,79.5,63.3,0.0,0.0,
2023-01-12 14:45:00,0.0,0.0,0.0,,40.0,79.1,64.4,,79.3,63.5,0.0,0.0,
2023-01-12 15:00:00,0.0,0.0,0.0,,40.0,78.9,64.4,,78.9,63.6,0.0,0.0,
2023-01-12 15:15:00,0.0,0.0,0.0,,40.0,78.8,64.9,,78.8,63.6,0.0,0.0,
2023-01-12 15:30:00,0.0,0.0,0.0,,40.0,78.6,64.9,,78.6,63.8,0.0,0.0,
2023-01-12 15:45:00,0.0,0.0,0.0,,40.0,78.4,64.9,,78.4,64.0,0.0,0.0,
2023-01-12 16:00:00,0.0,0.0,0.0,,40.0,78.2,65.4,,78.4,64.2,0.0,0.0,
2023-01-12 16:15:00,0.0,0.0,0.0,,40.0,78.0,65.4,,78.0,64.4,0.0,0.0,
2023-01-12 16:30:00,0.0,0.0,0.0,,40.0,77.9,65.4,,78.0,64.7,0.0,0.0,
2023-01-12 16:45:00,0.0,0.0,0.0,,40.0,77.7,65.4,,77.9,64.9,0.0,0.0,
2023-01-12 17:00:00,0.0,0.0,0.0,,40.0,77.5,66.0,,77.5,64.9,0.0,0.0,
2023-01-12 17:15:00,0.0,0.0,0.0,,41.0,77.3,66.0,,77.3,65.3,0.0,0.0,
2023-01-12 17:30:00,0.0,0.0,0.0,,41.0,77.3,66.0,,77.3,65.4,0.0,0.0,
2023-01-12 17:45:00,0.0,0.0,0.0,,41.0,77.1,66.0,,77.1,65.4,0.0,0.0,
2023-01-12 18:00:00,0.0,0.0,0.0,,41.0,77.0,66.5,,77.1,65.6,0.0,0.0,
2023-01-12 18:15:00,0.0,0.0,0.0,,41.0,76.8,66.5,,76.8,65.6,0.0,0.0,
2023-01-12 18:30:00,0.0,0.0,0.0,,41.0,76.8,66.5,,76.6,66.0,0.0,0.0,
2023-01-12 18:45:00,0.0,0.0,0.0,,41.0,76.6,67.1,,76.4,66.0,0.0,0.0,
2023-01-12 19:00:00,0.0,0.0,0.0,,41.0,76.4,67.1,,76.4,66.3,0.0,0.0,
2023-01-12 19:15:00,0.0,0.0,0.0,,41.0,76.4,67.1,,76.2,66.3,0.0,0.0,
2023-01-12 19:30:00,0.0,0.0,0.0,,41.0,76.2,67.1,,76.2,66.5,0.0,0.0,
2023-01-12 19:45:00,0.0,0.0,0.0,,41.0,76.1,67.1,,76.1,66.5,0.0,0.0,
2023-01-12 20:00:00,0.0,0.0,0.0,,41.0,76.1,67.6,,75.9,66.5,0.0,0.0,
2023-01-12 20:15:00,0.0,0.0,0.0,,41.0,75.9,67.6,,75.9,66.9,0.0,0.0,
2023-01-12 20:30:00,0.0,0.0,0.0,,41.0,75.9,67.6,,75.7,66.9,0.0,0.0,
2023-01-12 20:45:00,0.0,0.0,0.0,,41.0,75.7,67.6,,75.7,67.1,0.0,0.0,
2023-01-12 21:00:00,0.0,0.0,0.0,,41.0,75.7,67.6,,75.5,67.2,0.0,0.0,
2023-01-12 21:15:00,0.0,0.0,0.0,,42.0,75.5,67.6,,75.5,67.4,0.0,0.0,
2023-01-12 21:30:00,0.0,0.0,0.0,,42.0,75.5,68.1,,75.3,67.4,0.0,0.0,
2023-01-12 21:45:00,0.0,0.0,0.0,,42.0,75.5,68.1,,75.3,67.4,0.0,0.0,
2023-01-12 22:00:00,0.0,0.0,0.0,,42.0,75.3,68.1,,75.3,67.8,0.0,0.0,
2023-01-12 22:15:00,0.0,0.0,0.0,,42.0,75.3,68.1,,75.3,67.6,0.0,0.0,
2023-01-12 22:30:00,0.0,0.0,0.0,,42.0,75.2,68.1,,75.3,68.0,0.0,0.0,
2023-01-12 22:45:00,0.0,0.0,0.0,,42.0,75.2,68.1,,75.2,68.0,0.0,0.0,
2023-01-12 23:00:00,0.0,0.0,0.0,,42.0,75.2,68.7,,75.2,68.1,0.0,0.0,
2023-01-12 23:15:00,0.0,0.0,0.0,,42.0,75.0,68.7,,74.8,68.1,0.0,0.0,
2023-01-12 23:30:00,0.0,0.0,0.0,,42.0,75.0,68.7,,75.0,68.1,0.0,0.0,
2023-01-12 23:45:00,0.0,0.0,0.0,,42.0,75.0,68.7,,75.0,68.1,0.0,0.0,
2023-01-13 00:00:00,0.0,0.0,0.0,,42.0,74.8,68.7,,74.6,68.5,0.0,0.0,
2023-01-13 00:15:00,0.0,0.0,0.0,,42.0,74.8,68.7,,74.6,68.5,0.0,0.0,
2023-01-13 00:30:00,0.0,0.0,0.0,,42.0,74.8,68.7,,74.6,68.7,0.0,0.0,
2023-01-13 00:45:00,0.0,0.0,0.0,,42.0,74.6,68.7,,74.6,68.7,0.0,0.0,
2023-01-13 01:00:00,0.0,0.0,0.0,,42.0,74.6,68.7,,74.6,68.7,0.0,0.0,
2023-01-13 01:15:00,0.0,0.0,0.0,,42.0,74.6,69.2,,74.6,68.9,0.0,0.0,
2023-01-13 01:30:00,0.0,0.0,0.0,,42.0,74.4,69.2,,74.4,68.9,0.0,0.0,
2023-01-13 01:45:00,0.0,0.0,0.0,,42.0,74.4,69.2,,74.4,68.9,0.0,0.0,
2023-01-13 02:00:00,0.0,0.0,0.0,,42.0,74.4,69.2,,74.4,69.0,0.0,0.0,
2023-01-13 02:15:00,0.0,0.0,0.0,,43.0,74.4,69.2,,74.1,69.0,0.0,0.0,
2023-01-13 02:30:00,0.0,0.0,0.0,,42.0,74.3,69.2,,74.1,69.2,0.0,0.0,
2023-01-13 02:45:00,0.0,0.0,0.0,,43.0,74.3,69.2,,74.3,69.2,0.0,0.0,
2023-01-13 03:00:00,0.0,0.0,0.0,,43.0,74.3,69.2,,74.3,69.2,0.0,0.0,
2023-01-13 03:15:00,0.0,0.0,0.0,,43.0,74.3,69.8,,74.1,69.2,0.0,0.0,
2023-01-13 03:30:00,0.0,0.0,0.0,,43.0,74.1,69.8,,74.1,69.2,0.0,0.0,
2023-01-13 03:45:00,0.0,0.0,0.0,,43.0,74.1,69.8,,74.1,69.2,0.0,0.0,
2023-01-13 04:00:00,0.0,0.0,0.0,,43.0,74.1,69.8,,74.1,69.2,0.0,0.0,
2023-01-13 04:15:00,0.0,0.0,0.0,,43.0,74.1,69.8,,74.1,69.6,0.0,0.0,
2023-01-13 04:30:00,0.0,0.0,0.0,,43.0,74.1,69.8,,73.7,69.6,0.0,0.0,
2023-01-13 04:45:00,0.0,0.0,0.0,,43.0,73.9,69.8,,73.7,69.6,0.0,0.0,
2023-01-13 05:00:00,0.0,0.0,0.0,,43.0,73.9,69.8,,73.7,69.6,0.0,0.0,
2023-01-13 05:15:00,0.0,0.0,0.0,,43.0,73.9,69.8,,73.7,69.8,0.0,0.0,
2023-01-13 05:30:00,0.0,0.0,0.0,,43.0,73.9,69.8,,73.7,69.8,0.0,0.0,
2023-01-13 05:45:00,0.0,0.0,0.0,,43.0,73.9,70.3,,73.5,69.8,0.0,0.0,
2023-01-13 06:00:00,0.0,0.0,0.0,,43.0,73.7,70.3,,73.7,69.8,0.0,0.0,
2023-01-13 06:15:00,0.0,0.0,0.0,,43.0,73.7,70.3,,73.5,69.8,0.0,0.0,
2023-01-13 06:30:00,0.0,0.0,0.0,,43.0,73.7,70.3,,73.5,69.8,0.0,0.0,
2023-01-13 06:45:00,0.0,0.0,0.0,,43.0,73.7,70.3,,73.5,69.8,0.0,0.0,
2023-01-13 07:00:00,0.0,0.0,0.0,,43.0,73.7,70.3,,73.5,69.8,0.0,0.0,
2023-01-13 07:15:00,0.0,0.0,0.0,,43.0,73.7,70.3,,73.5,69.9,0.0,0.0,
2023-01-13 07:30:00,0.0,0.0,0.0,,44.0,73.7,70.3,,73.4,69.9,0.0,0.0,
2023-01-13 07:45:00,0.0,0.0,0.0,,44.0,73.7,70.3,,73.4,69.9,0.0,0.0,
2023-01-13 08:00:00,0.0,0.0,0.0,,44.0,73.7,70.3,,73.4,69.9,0.0,0.0,
2023-01-13 08:08:00,,,,,,,,0.0,,,,,
2023-01-13 08:15:00,45.0,0.0,60.0,On,40.0,104.7,53.0,,106.1,52.7,100.0,0.0,
2023-01-13 08:30:00,45.0,0.0,60.0,,41.0,102.7,59.0,,102.5,58.6,100.0,0.0,
2023-01-13 08:45:00,45.0,0.0,60.0,,40.0,107.0,57.3,,107.2,57.0,100.0,0.0,
2023-01-13 08:51:00,,,,Off,,,,,,,,,
2023-01-13 09:00:00,43.0,0.0,60.0,,40.0,104.1,58.4,,103.8,58.1,0.0,100.0,
2023-01-13 09:02:00,,,,On,,,,,,,,,
2023-01-13 09:15:00,44.0,0.0,60.0,,40.0,107.9,59.0,,107.4,58.4,0.0,100.0,
2023-01-13 09:30:00,43.0,0.0,60.0,,40.0,103.6,59.5,,103.4,59.3,0.0,100.0,
2023-01-13 09:45:00,43.0,0.0,60.0,,40.0,106.7,60.0,,106.3,59.7,0.0,100.0,
2023-01-13 10:00:00,43.0,0.0,60.0,,40.0,109.0,60.6,,107.4,59.9,0.0,100.0,
2023-01-13 10:15:00,43.0,0.0,60.0,,40.0,103.4,60.6,,102.9,60.4,0.0,100.0,
2023-01-13 10:30:00,43.0,0.0,60.0,,41.0,105.6,61.1,,105.8,60.8,0.0,100.0,
2023-01-13 10:45:00,43.0,0.0,60.0,,41.0,116.0,61.7,,115.8,61.1,0.0,100.0,
2023-01-13 11:00:00,43.0,0.0,60.0,,41.0,105.4,61.7,,105.4,61.5,0.0,100.0,
2023-01-13 11:15:00,43.0,0.0,60.0,,41.0,104.7,62.2,,104.9,61.7,0.0,100.0,
2023-01-13 11:30:00,44.0,0.0,60.0,,41.0,103.6,62.2,,103.4,62.0,0.0,100.0,
2023-01-13 11:45:00,43.0,0.0,60.0,,184.0,108.6,62.7,,124.3,51.2,0.0,100.0,
2023-01-13 12:00:00,43.0,0.0,60.0,,228.0,119.8,62.7,,135.3,51.2,0.0,100.0,
2023-01-13 12:15:00,43.0,0.0,60.0,,199.0,109.5,59.0,,123.0,50.1,0.0,100.0,
2023-01-13 12:30:00,43.0,0.0,60.0,,239.0,123.9,58.4,,137.3,50.1,0.0,100.0,
2023-01-13 12:45:00,43.0,0.0,60.0,,191.0,120.7,56.3,,130.4,50.5,0.0,100.0,
2023-01-13 13:00:00,43.0,0.0,60.0,,218.0,126.1,55.7,,131.7,50.5,0.0,100.0,
2023-01-13 13:15:00,43.0,0.0,60.0,,204.0,123.0,55.2,,129.7,49.4,0.0,100.0,
2023-01-13 13:30:00,43.0,0.0,60.0,,225.0,129.0,54.6,,135.1,49.4,0.0,100.0,
2023-01-13 13:45:00,43.0,0.0,60.0,,212.0,125.0,54.1,,130.1,48.9,0.0,100.0,
2023-01-13 14:00:00,43.0,0.0,60.0,,230.0,132.0,53.6,,138.0,49.6,0.0,100.0,
2023-01-13 14:15:00,43.0,0.0,60.0,,193.0,119.3,53.0,,125.6,47.3,0.0,100.0,
2023-01-13 14:30:00,43.0,0.0,60.0,,210.0,123.2,52.5,,128.1,47.3,0.0,100.0,
2023-01-13 14:45:00,43.0,0.0,60.0,,216.0,127.2,52.5,,133.3,47.4,0.0,100.0,
2023-01-13 15:00:00,43.0,0.0,60.0,,210.0,127.9,51.9,,135.8,48.2,0.0,100.0,
2023-01-13 15:15:00,43.0,0.0,60.0,,236.0,133.7,51.4,,139.2,47.8,0.0,100.0,
2023-01-13 15:20:00,,,,Off,,,,,,,,,
2023-01-13 15:30:00,43.0,0.0,60.0,,172.0,121.1,51.4,,121.1,50.7,0.0,100.0,
2023-01-13 15:32:00,,,,On,,,,,,,,,
2023-01-13 15:45:00,43.0,0.0,60.0,,193.0,131.1,51.4,,131.9,50.5,0.0,100.0,
2023-01-13 16:00:00,43.0,0.0,60.0,,153.0,114.2,51.9,,113.7,51.6,0.0,100.0,
2023-01-13 16:15:00,43.0,0.0,60.0,,192.0,129.5,52.5,,129.0,52.1,0.0,100.0,
2023-01-13 16:30:00,43.0,0.0,60.0,,170.0,119.8,53.0,,118.9,52.3,0.0,100.0,
2023-01-13 16:45:00,43.0,0.0,60.0,,166.0,119.3,53.6,,118.4,53.0,0.0,100.0,
2023-01-13 17:00:00,43.0,0.0,60.0,,178.0,125.0,54.1,,124.7,53.6,0.0,100.0,
2023-01-13 17:15:00,43.0,0.0,60.0,,171.0,121.8,54.1,,121.6,53.9,0.0,100.0,
2023-01-13 17:30:00,43.0,0.0,60.0,,180.0,126.6,54.6,,127.4,54.1,0.0,100.0,
2023-01-13 17:45:00,43.0,0.0,60.0,,161.0,118.2,55.2,,118.2,54.6,0.0,100.0,
2023-01-13 18:00:00,43.0,0.0,60.0,,170.0,120.9,55.2,,120.3,55.2,0.0,100.0,
2023-01-13 18:15:00,43.0,0.0,60.0,,189.0,129.7,55.7,,129.7,55.7,0.0,100.0,
2023-01-13 18:30:00,43.0,0.0,60.0,,166.0,120.9,56.3,,121.4,55.9,0.0,100.0,
2023-01-13 18:45:00,43.0,0.0,60.0,,174.0,123.8,56.8,,123.6,56.3,0.0,100.0,
2023-01-13 19:00:00,44.0,0.0,60.0,,158.0,116.7,57.3,,116.2,56.8,0.0,100.0,
2023-01-13 19:15:00,43.0,0.0,60.0,,185.0,127.9,57.3,,127.2,57.2,0.0,100.0,
2023-01-13 19:30:00,43.0,0.0,60.0,,156.0,116.2,57.9,,115.8,57.3,0.0,100.0,
2023-01-13 19:45:00,43.0,0.0,60.0,,160.0,117.1,58.4,,115.7,58.1,0.0,100.0,
2023-01-13 20:00:00,43.0,0.0,60.0,,160.0,121.1,58.4,,120.7,58.2,0.0,100.0,
2023-01-13 20:15:00,43.0,0.0,60.0,,155.0,116.2,59.0,,116.4,58.6,0.0,100.0,
2023-01-13 20:30:00,43.0,0.0,60.0,,154.0,121.6,59.0,,124.3,59.0,0.0,100.0,
2023-01-13 20:45:00,43.0,0.0,60.0,,146.0,112.8,59.5,,112.6,59.3,0.0,100.0,
2023-01-13 21:00:00,43.0,0.0,60.0,,150.0,118.2,60.0,,121.1,59.7,0.0,100.0,
2023-01-13 21:15:00,43.0,0.0,60.0,,182.0,126.6,60.0,,126.3,59.7,0.0,100.0,
2023-01-13 21:30:00,43.0,0.0,60.0,,184.0,128.6,60.6,,127.2,60.0,0.0,100.0,
2023-01-13 21:45:00,43.0,0.0,60.0,,176.0,128.3,60.6,,129.5,60.2,0.0,100.0,
2023-01-13 22:00:00,43.0,0.0,60.0,,143.0,109.0,61.1,,107.6,60.6,0.0,100.0,
2023-01-13 22:15:00,43.0,0.0,60.0,,143.0,128.6,61.1,,127.5,60.8,0.0,100.0,
2023-01-13 22:30:00,43.0,0.0,60.0,,128.0,134.0,61.1,,134.4,61.1,0.0,100.0,
2023-01-13 22:45:00,43.0,0.0,60.0,,113.0,126.3,61.7,,126.3,61.1,0.0,100.0,
2023-01-13 23:00:00,43.0,0.0,60.0,,110.0,136.4,61.7,,136.2,61.3,0.0,100.0,
2023-01-13 23:15:00,43.0,0.0,60.0,,103.0,111.5,62.2,,111.5,61.7,0.0,100.0,
2023-01-13 23:30:00,43.0,0.0,60.0,,104.0,125.9,62.2,,125.7,61.8,0.0,100.0,
2023-01-13 23:45:00,43.0,0.0,60.0,,102.0,126.3,62.2,,125.6,61.8,0.0,100.0,
2023-01-14 00:00:00,43.0,0.0,60.0,Off,229.0,128.3,62.7,,141.6,55.5,0.0,100.0,
2023-01-14 00:10:00,,,,On,,,,,,,,,
2023-01-14 00:15:00,43.0,0.0,60.0,,146.0,111.5,62.2,,111.3,61.7,0.0,100.0,
2023-01-14 00:30:00,43.0,0.0,60.0,,51.0,120.9,61.7,,120.2,61.5,0.0,100.0,
2023-01-14 00:45:00,43.0,0.0,60.0,,50.0,129.2,62.2,,131.0,61.8,0.0,100.0,
2023-01-14 01:00:00,43.0,0.0,60.0,,50.0,122.0,62.2,,120.7,61.7,0.0,100.0,
2023-01-14 01:15:00,43.0,0.0,60.0,,50.0,124.5,62.2,,124.7,61.8,0.0,100.0,
2023-01-14 01:29:00,,,,Off,,,,,,,,,
2023-01-14 01:30:00,43.0,0.0,60.0,,48.0,134.6,62.7,,141.8,59.1,0.0,100.0,
2023-01-14 01:39:00,,,,On,,,,,,,,,
2023-01-14 01:45:00,43.0,0.0,60.0,,174.0,110.6,62.7,,118.2,55.9,0.0,100.0,
2023-01-14 02:00:00,43.0,0.0,60.0,,203.0,121.1,62.2,,128.4,56.3,0.0,100.0,
2023-01-14 02:06:00,,,,,,,,96.0,,,,,
2023-01-14 02:08:00,,,,Off,,,,,,,,,
2023-01-14 02:15:00,43.0,0.0,60.0,,189.0,129.0,59.5,,129.5,58.8,0.0,100.0,
2023-01-14 02:30:00,0.0,0.0,0.0,,115.0,117.3,59.5,,118.0,59.0,0.0,0.0,
2023-01-14 02:45:00,0.0,0.0,0.0,,57.0,115.5,60.6,,116.4,59.5,0.0,0.0,
2023-01-14 03:00:00,0.0,0.0,0.0,,58.0,113.5,61.1,,114.4,60.6,0.0,0.0,
2023-01-14 03:15:00,0.0,0.0,0.0,,58.0,111.9,61.7,,112.8,60.9,0.0,0.0,
2023-01-14 03:30:00,0.0,0.0,0.0,,58.0,110.3,62.2,,111.2,61.7,0.0,0.0,
2023-01-14 03:45:00,0.0,0.0,0.0,,58.0,108.6,62.7,,109.5,62.2,0.0,0.0,
2023-01-14 04:00:00,0.0,0.0,0.0,,59.0,107.2,63.3,,108.1,62.4,0.0,0.0,
2023-01-14 04:15:00,0.0,0.0,0.0,,59.0,105.8,63.8,,106.7,62.9,0.0,0.0,
2023-01-14 04:30:00,0.0,0.0,0.0,,59.0,104.5,63.8,,105.2,63.3,0.0,0.0,
2023-01-14 04:45:00,0.0,0.0,0.0,,60.0,103.1,64.4,,104.1,63.6,0.0,0.0,
2023-01-14 05:00:00,0.0,0.0,0.0,,60.0,102.0,64.9,,102.9,63.6,0.0,0.0,
2023-01-14 05:15:00,0.0,0.0,0.0,,61.0,100.9,65.4,,101.6,64.2,0.0,0.0,
2023-01-14 05:30:00,0.0,0.0,0.0,,61.0,99.6,66.0,,100.5,64.5,0.0,0.0,
2023-01-14 05:45:00,0.0,0.0,0.0,,62.0,98.7,66.0,,99.6,64.7,0.0,0.0,
2023-01-14 06:00:00,0.0,0.0,0.0,,62.0,97.7,66.5,,98.4,65.1,0.0,0.0,
2023-01-14 06:15:00,0.0,0.0,0.0,,63.0,96.6,67.1,,97.3,65.4,0.0,0.0,
2023-01-14 06:30:00,0.0,0.0,0.0,,63.0,95.9,67.1,,96.6,65.6,0.0,0.0,
2023-01-14 06:45:00,0.0,0.0,0.0,,64.0,95.0,67.6,,95.5,65.8,0.0,0.0,
2023-01-14 07:00:00,0.0,0.0,0.0,,64.0,94.2,67.6,,94.8,66.2,0.0,0.0,
2023-01-14 07:15:00,0.0,0.0,0.0,,64.0,93.3,68.1,,93.9,66.3,0.0,0.0,
2023-01-14 07:30:00,0.0,0.0,0.0,,65.0,92.6,68.7,,93.2,66.5,0.0,0.0,
2023-01-14 07:45:00,0.0,0.0,0.0,,65.0,91.9,68.7,,92.6,66.7,0.0,0.0,
2023-01-14 08:00:00,0.0,0.0,0.0,,65.0,91.2,69.2,,91.9,66.9,0.0,0.0,
2023-01-14 08:15:00,0.0,0.0,0.0,,66.0,90.5,69.2,,91.0,67.1,0.0,0.0,
2023-01-14 08:30:00,0.0,0.0,0.0,,66.0,89.9,69.8,,90.3,67.4,0.0,0.0,
2023-01-14 08:45:00,0.0,0.0,0.0,,66.0,89.2,69.8,,89.6,67.6,0.0,0.0,
2023-01-14 09:00:00,0.0,0.0,0.0,,66.0,88.7,70.3,,89.0,67.8,0.0,0.0,
2023-01-14 09:15:00,0.0,0.0,0.0,,67.0,88.1,70.3,,88.5,67.8,0.0,0.0,
2023-01-14 09:30:00,0.0,0.0,0.0,,67.0,87.6,70.3,,87.9,68.1,0.0,0.0,
2023-01-14 09:45:00,0.0,0.0,0.0,,67.0,87.0,70.8,,87.2,68.1,0.0,0.0,
2023-01-14 10:00:00,0.0,0.0,0.0,,67.0,86.5,70.8,,86.7,68.5,0.0,0.0,
2023-01-14 10:15:00,0.0,0.0,0.0,,67.0,86.0,70.8,,86.1,68.7,0.0,0.0,
2023-01-14 10:30:00,0.0,0.0,0.0,,67.0,85.6,71.4,,85.8,68.9,0.0,0.0,
2023-01-14 10:45:00,0.0,0.0,0.0,,68.0,85.1,71.4,,85.4,68.9,0.0,0.0,
2023-01-14 11:00:00,0.0,0.0,0.0,,68.0,84.7,71.4,,84.9,68.9,0.0,0.0,
2023-01-14 11:15:00,0.0,0.0,0.0,,68.0,84.3,71.4,,84.5,69.2,0.0,0.0,
2023-01-14 11:30:00,0.0,0.0,0.0,,68.0,84.0,71.9,,84.2,69.4,0.0,0.0,
2023-01-14 11:45:00,0.0,0.0,0.0,,68.0,83.6,71.9,,83.8,69.6,0.0,0.0,
2023-01-14 12:00:00,0.0,0.0,0.0,,68.0,83.3,71.9,,83.4,69.6,0.0,0.0,
2023-01-14 12:15:00,0.0,0.0,0.0,,68.0,82.9,71.9,,83.1,69.6,0.0,0.0,
