,KBtuh_Heating,KBTUh_Cooling,OA_Temp
2021-08-30 10:00:00-05:00,8829.959921,36414.58648,78.44
2021-08-30 10:15:00-05:00,9059.036436,37697.66528,80.31
2021-08-30 10:30:00-05:00,8376.010952,37561.71285,81.5
2021-08-30 13:00:00-05:00,8395.084299,44071.05286,83.08
2021-08-30 14:30:00-05:00,7437.718518,40788.71098,88.66
2021-08-30 14:45:00-05:00,7425.058298,40814.91653,87.37
2021-08-30 16:15:00-05:00,7263.801896,43086.43299,84.45
2021-08-30 17:15:00-05:00,7425.058298,43412.84536,83.77
2021-08-30 17:30:00-05:00,7377.257588,43474.65998,83.08
2021-08-30 18:30:00-05:00,6980.816389,42276.11045,81.25
2021-08-30 18:45:00-05:00,7221.826143,42396.21486,81.25
2021-08-30 19:00:00-05:00,7823.002599,42123.21323,80.56
2021-08-30 19:15:00-05:00,6968.491337,42560.50243,80.56
2021-08-30 19:30:00-05:00,7185.216378,41937.5232,79.63
2021-08-30 22:15:00-05:00,6976.139851,40133.24918,78.22
2021-08-31 01:15:00-05:00,7337.701969,36137.60247,75.85
2021-08-31 01:30:00-05:00,6630.422348,35453.01194,75.13
2021-08-31 03:00:00-05:00,7296.334151,28064.10334,75.13
2021-08-31 03:30:00-05:00,7404.529488,27484.7154,74.41
2021-08-31 03:45:00-05:00,6801.042235,27445.55765,73.69
2021-08-31 04:15:00-05:00,7046.351575,29485.91753,72.97
2021-08-31 05:00:00-05:00,7018.866405,31464.73917,72.97
2021-08-31 05:15:00-05:00,8781.705649,32517.19296,72.25
2021-08-31 07:15:00-05:00,7767.172021,27745.05155,72.97
2021-08-31 07:45:00-05:00,9031.297262,29569.84557,73.9
2021-08-31 08:15:00-05:00,8817.27373,30514.0116,75.13
2021-08-31 08:30:00-05:00,8722.87217,30066.20619,76.06
2021-08-31 08:45:00-05:00,8442.852983,31858.98546,78.22
2021-08-31 09:15:00-05:00,8213.453711,31999.84827,81.46
2021-08-31 09:30:00-05:00,9161.395007,32024.68041,81.46
2021-08-31 09:45:00-05:00,8810.462035,30066.20619,80.78
2021-08-31 10:00:00-05:00,8436.559002,27922.32,80.78
2021-08-31 11:00:00-05:00,8170.827887,31813.4304,80.56
2021-08-31 11:30:00-05:00,7779.676416,31767.87534,80.56
2021-08-31 11:45:00-05:00,8817.719287,31908.69395,81.46
2021-08-31 13:45:00-05:00,8180.143133,34254.12389,83.77
2021-08-31 14:00:00-05:00,8444.583617,32445.72463,82.87
2021-08-31 14:15:00-05:00,8416.301259,34031.54252,82.87
2021-08-31 15:45:00-05:00,8490.560619,32353.27313,80.31
2021-08-31 17:45:00-05:00,7825.651417,29976.76849,78.91
2021-08-31 18:00:00-05:00,7370.725967,29592.70914,78.91
2021-08-31 18:15:00-05:00,7791.192622,30194.55508,77.97
2021-08-31 19:15:00-05:00,8114.496208,29455.65704,76.06
2021-08-31 20:00:00-05:00,7209.159317,29142.67911,76.06
2021-08-31 20:15:00-05:00,7534.12268,29592.70914,75.38
2021-08-31 20:30:00-05:00,6973.868685,28883.21525,74.88
2021-08-31 21:15:00-05:00,6623.298153,27860.50309,73.22
2021-08-31 21:30:00-05:00,7425.058298,28147.75395,73.22
2021-08-31 21:45:00-05:00,6593.743278,29092.59512,72.72
2021-08-31 22:30:00-05:00,7089.312767,29463.05395,72.72
2021-08-31 22:45:00-05:00,6576.641107,30128.43093,72
2021-08-31 23:30:00-05:00,6937.141277,27566.63903,72
2021-08-31 23:45:00-05:00,7349.039882,27904.13171,71.28
2021-09-01 06:30:00-05:00,9050.215685,30830.28862,69.33
2021-09-01 06:45:00-05:00,9043.46704,30540.25572,70.3
2021-09-01 07:00:00-05:00,8946.528402,30671.34907,70.3
2021-09-01 08:30:00-05:00,9135.669744,30066.20619,71.53
2021-09-01 08:45:00-05:00,8722.87217,29783.4288,71.02
2021-09-01 12:15:00-05:00,8636.87918,32115.83473,71.74
2021-09-01 12:30:00-05:00,9038.133427,31974.97193,71.02
2021-09-01 12:45:00-05:00,8901.938258,30042.89265,69.84
2021-09-01 13:00:00-05:00,8852.177681,29398.20602,69.84
2021-09-01 13:15:00-05:00,8358.119351,29957.31289,68.86
2021-09-01 14:15:00-05:00,8663.66269,29333.35808,69.58
2021-09-01 14:30:00-05:00,8112.379666,31083.70899,70.3
2021-09-01 15:45:00-05:00,7851.652301,31375.27996,69.33
2021-09-01 16:00:00-05:00,9085.464161,29314.31866,69.33
2021-09-01 16:45:00-05:00,9101.272548,29291.4144,67.64
2021-09-01 17:00:00-05:00,8720.664505,28107.73196,67.64
2021-09-01 17:15:00-05:00,8735.347842,29653.73292,66.92
2021-09-01 18:00:00-05:00,9501.296061,29611.78925,66.92
2021-09-01 18:15:00-05:00,8984.44421,29440.14969,65.26
2021-09-01 18:30:00-05:00,8329.801564,28165.18554,63.82
2021-09-01 18:45:00-05:00,8413.483807,28682.72424,63.32
2021-09-01 20:00:00-05:00,8772.989682,28597.70988,63.32
2021-09-01 20:15:00-05:00,8578.154038,28246.53276,63.82
2021-09-01 21:15:00-05:00,8267.907539,27201.03093,60.73
2021-09-02 00:30:00-05:00,7518.444047,25278.49903,60.01
2021-09-02 01:45:00-05:00,7609.552776,24662.26804,60.73
2021-09-02 02:00:00-05:00,7703.7203,24678.2268,61.41
2021-09-02 03:15:00-05:00,8032.340886,23209.85744,60.73
2021-09-02 03:30:00-05:00,8176.382878,23466.28102,59.79
2021-09-02 06:30:00-05:00,9915.322918,24715.068,59.07
2021-09-02 06:45:00-05:00,9176.074992,25089.75176,59.76
2021-09-02 07:15:00-05:00,9217.616399,25333.97978,60.48
2021-09-02 08:30:00-05:00,9141.484842,25278.49903,60.48
2021-09-02 08:45:00-05:00,9586.301961,23726.36392,61.41
2021-09-02 09:15:00-05:00,9743.760177,27131.45942,61.41
2021-09-02 09:30:00-05:00,9266.517288,26386.5926,62.38
2021-09-02 10:00:00-05:00,9710.434138,26203.37599,63.79
2021-09-02 10:15:00-05:00,9698.948907,26149.25773,66.92
2021-09-02 10:30:00-05:00,9312.266358,27605.79678,69.58
2021-09-02 11:15:00-05:00,9665.469445,27566.63903,72.97
2021-09-02 11:30:00-05:00,9411.282207,27484.7154,72.46
2021-09-02 13:00:00-05:00,8674.060702,28125.92025,71.28
2021-09-02 13:15:00-05:00,9155.170732,27385.01695,73.18
2021-09-02 13:45:00-05:00,8598.062652,28107.73196,73.18
2021-09-02 14:00:00-05:00,8475.96335,29527.90189,75.85
2021-09-02 14:15:00-05:00,7299.954295,27427.74486,84.67
2021-09-02 14:30:00-05:00,6400.007914,27705.49523,84.67
2021-09-02 14:45:00-05:00,6840.351907,28534.85604,81.5
2021-09-02 15:00:00-05:00,6835.45149,28267.70359,79.84
2021-09-02 15:15:00-05:00,7860.491667,29398.20602,72.72
2021-09-02 15:30:00-05:00,8464.926028,28924.33347,71.02
2021-09-02 16:30:00-05:00,7401.914999,27385.01695,71.02
2021-09-02 17:00:00-05:00,7666.685446,28516.40209,72.46
2021-09-02 18:00:00-05:00,8217.803588,29050.74912,71.53
2021-09-02 18:15:00-05:00,8230.9551,28570.8384,71.02
2021-09-02 18:30:00-05:00,7655.94506,29567.1293,71.02
2021-09-02 18:45:00-05:00,8072.128341,27731.37697,70.09
2021-09-02 19:00:00-05:00,8233.341008,27397.37858,69.58
2021-09-02 19:15:00-05:00,7852.111718,25932.25332,69.58
2021-09-02 19:30:00-05:00,7562.175655,26513.36824,68.61
2021-09-02 19:45:00-05:00,7250.429857,17544.50899,68.61
2021-09-02 21:15:00-05:00,7460.615021,17189.45557,66.45
2021-09-02 21:30:00-05:00,7261.9302,17276.35504,65.73
2021-09-02 21:45:00-05:00,7209.159317,16597.51115,65.73
2021-09-02 22:00:00-05:00,6756.228662,17176.07363,65.01
2021-09-02 22:15:00-05:00,7887.787386,17520.90067,65.01
2021-09-02 22:30:00-05:00,7460.615021,17635.12042,64.29
2021-09-02 23:00:00-05:00,6628.567365,18158.5152,64.29
2021-09-03 00:00:00-05:00,7096.78549,17102.53234,62.85
2021-09-03 00:15:00-05:00,7618.000229,17300.86088,62.85
2021-09-03 01:00:00-05:00,7834.163071,18158.5152,62.13
2021-09-03 01:15:00-05:00,7511.144562,18345.2957,60.94
2021-09-03 05:00:00-05:00,8020.78625,18305.11999,58.86
2021-09-03 06:15:00-05:00,10075.57697,30704.41295,58.86
2021-09-03 06:30:00-05:00,9567.080596,12250.9179,60.01
2021-09-03 07:30:00-05:00,9605.836026,18670.81351,60.01
2021-09-03 08:00:00-05:00,9386.905321,24537.79975,61.66
2021-09-03 08:15:00-05:00,8914.58847,22913.90247,61.66
2021-09-03 08:45:00-05:00,9411.765294,22197.9378,66.2
2021-09-03 09:00:00-05:00,9899.147488,22896.15378,70.56
2021-09-03 09:15:00-05:00,7676.337161,22798.64634,73.44
2021-09-03 09:30:00-05:00,15988.4658,23274.6048,74.88
2021-09-03 10:00:00-05:00,16261.13391,24816.25213,74.88
2021-09-03 10:15:00-05:00,16049.48067,26046.0727,76.06
2021-09-03 10:30:00-05:00,15584.16562,26807.9317,77.5
2021-09-03 10:45:00-05:00,22201.95487,27126.81541,78.91
2021-09-03 11:00:00-05:00,23223.60063,27165.7152,75.34
2021-09-03 11:15:00-05:00,19473.45116,26900.86569,77.72
2021-09-03 11:30:00-05:00,17850.92517,26783.13438,73.69
2021-09-03 11:45:00-05:00,17914.04253,26331.76983,76.32
2021-09-03 12:00:00-05:00,14531.72334,26803.9257,75.13
2021-09-03 12:15:00-05:00,14401.75344,26668.87445,74.41
2021-09-03 12:30:00-05:00,13278.19236,24823.39284,76.32
2021-09-03 12:45:00-05:00,9083.403614,26501.8095,78.22
2021-09-03 13:15:00-05:00,7062.859821,29240.16864,78.22
2021-09-03 13:30:00-05:00,7397.419705,28765.18856,79.16
2021-09-03 13:45:00-05:00,7084.747668,28724.28866,82.4
2021-09-03 14:15:00-05:00,7486.039294,29323.54008,88.66
2021-09-03 14:30:00-05:00,7867.537399,28679.70302,89.35
2021-09-03 14:45:00-05:00,7268.089324,28765.18856,86.68
2021-09-03 15:00:00-05:00,7959.121908,28724.28866,79.38
2021-09-03 15:15:00-05:00,7644.013122,27225.85708,76.57
2021-09-03 15:30:00-05:00,8242.32659,28293.03268,75.38
2021-09-03 15:45:00-05:00,8556.347606,28661.1554,74.66
2021-09-03 17:00:00-05:00,8524.189901,28783.73618,74.16
2021-09-03 17:15:00-05:00,7779.2188,26724.26873,72.97
2021-09-03 18:00:00-05:00,8325.162806,27324.89875,72.25
2021-09-03 18:30:00-05:00,8096.688973,28724.28866,72.25
2021-09-03 18:45:00-05:00,8272.457476,26745.06004,71.28
2021-09-03 19:15:00-05:00,7875.289195,26530.38875,71.28
2021-09-03 19:30:00-05:00,7209.388551,26783.13438,70.56
2021-09-03 19:45:00-05:00,8005.88759,26745.06004,69.84
2021-09-03 20:00:00-05:00,7925.729515,26862.75443,69.84
2021-09-03 20:15:00-05:00,7144.717205,24643.6992,69.33
2021-09-03 20:30:00-05:00,7839.210355,25239.88076,69.33
2021-09-03 20:45:00-05:00,8133.818653,23816.9122,68.61
2021-09-03 21:00:00-05:00,7476.070125,24788.10443,68.61
2021-09-03 21:15:00-05:00,7810.842079,24913.23966,67.89
2021-09-03 21:45:00-05:00,7782.344949,25423.77776,67.89
2021-09-03 22:00:00-05:00,7680.897006,25312.1085,66.92
2021-09-03 22:15:00-05:00,7557.749216,25164.32537,66.2
2021-09-03 23:00:00-05:00,8502.712733,23556.04117,66.2
2021-09-03 23:15:00-05:00,8200.240448,21913.40436,65.26
2021-09-03 23:45:00-05:00,7756.47462,22477.57889,64.54
2021-09-04 00:00:00-05:00,7824.575357,22716.98406,64.04
2021-09-04 00:30:00-05:00,8153.00519,23226.83021,64.04
2021-09-04 00:45:00-05:00,7812.794389,23521.45838,63.1
2021-09-04 01:15:00-05:00,8185.814617,21558.17025,63.1
2021-09-04 01:30:00-05:00,8876.781849,21657.23684,62.6
2021-09-04 05:15:00-05:00,8925.13495,16513.53882,61.92
2021-09-04 05:30:00-05:00,9313.941697,16169.41749,61.41
2021-09-04 07:00:00-05:00,8379.171579,19449.00091,61.41
2021-09-04 07:15:00-05:00,8862.14635,19890.97736,62.6
2021-09-04 07:30:00-05:00,8891.51998,20551.14653,63.32
2021-09-04 07:45:00-05:00,8440.498351,22509.13972,64.04
2021-09-04 08:30:00-05:00,8543.763197,22961.69843,66.45
2021-09-04 08:45:00-05:00,8883.107605,23062.9984,69.33
2021-09-04 09:00:00-05:00,8511.526128,22961.69843,73.44
2021-09-04 09:15:00-05:00,8320.348908,25059.80762,76.57
2021-09-04 09:30:00-05:00,8223.990733,22994.45886,77.72
2021-09-04 09:45:00-05:00,8466.371483,23369.2367,78.69
2021-09-04 10:00:00-05:00,8318.372579,22928.93799,78.69
2021-09-04 10:15:00-05:00,8675.840825,23865.7023,80.1
2021-09-04 10:30:00-05:00,9057.511767,26242.79646,80.78
2021-09-04 10:45:00-05:00,8469.693539,26492.8023,81.5
2021-09-04 11:15:00-05:00,8446.735987,26905.32746,83.34
2021-09-04 11:30:00-05:00,8592.344581,26926.25964,82.18
2021-09-04 11:45:00-05:00,7828.505798,27044.75141,81.25
2021-09-04 12:00:00-05:00,7961.334476,26379.78096,81.25
2021-09-04 12:15:00-05:00,7687.11918,27044.75141,80.56
2021-09-04 12:30:00-05:00,8389.076396,29550.10779,80.56
2021-09-04 12:45:00-05:00,7757.749238,32397.15681,78.91
2021-09-04 13:00:00-05:00,8012.958042,26842.00003,80.56
2021-09-04 13:15:00-05:00,8087.732264,25880.36379,81.25
2021-09-04 13:30:00-05:00,8019.604555,29281.85436,81.93
2021-09-04 14:15:00-05:00,7840.69194,26686.19439,88.23
2021-09-04 14:30:00-05:00,8520.141365,27285.99895,89.35
2021-09-04 14:45:00-05:00,8395.084299,26627.32874,89.35
2021-09-04 15:00:00-05:00,7947.446875,26745.06004,85.35
2021-09-04 15:15:00-05:00,7586.287178,27186.95728,79.63
2021-09-04 15:30:00-05:00,7800.728795,27186.95728,78.69
2021-09-04 17:00:00-05:00,7856.282802,28765.18856,77.25
2021-09-04 17:15:00-05:00,7612.862021,29346.30348,76.57
2021-09-04 17:30:00-05:00,7997.709853,29323.54008,76.57
2021-09-04 17:45:00-05:00,8357.954619,27324.89875,76.06
2021-09-04 18:00:00-05:00,7750.147962,26627.32874,76.06
2021-09-04 18:15:00-05:00,8049.251053,28333.22226,75.13
2021-09-04 18:30:00-05:00,8007.143945,28742.87592,75.13
2021-09-04 18:45:00-05:00,7559.612256,29346.30348,74.16
2021-09-04 19:15:00-05:00,8085.329893,28828.32182,73.22
2021-09-04 19:30:00-05:00,8969.276385,28806.04882,73.22
2021-09-04 19:45:00-05:00,8275.717682,28638.84276,72.25
2021-09-04 20:00:00-05:00,8538.348218,26589.2544,72.25
2021-09-04 21:00:00-05:00,7798.563464,26389.56227,70.09
2021-09-04 21:15:00-05:00,8454.82085,26783.13438,70.09
2021-09-04 21:30:00-05:00,7842.414516,26724.26873,69.33
2021-09-04 22:00:00-05:00,7522.117884,26706.98571,69.33
2021-09-04 22:15:00-05:00,7943.538851,27285.99895,68.61
2021-09-04 22:30:00-05:00,7700.712846,26724.26873,68.61
2021-09-04 22:45:00-05:00,8503.982798,26589.2544,67.64
2021-09-04 23:15:00-05:00,8885.768182,25220.16,67.64
2021-09-04 23:30:00-05:00,8196.888269,25331.82926,66.7
2021-09-05 01:00:00-05:00,8025.036898,24897.18703,66.2
2021-09-05 01:15:00-05:00,7610.577345,24768.83443,65.48
2021-09-05 01:30:00-05:00,8026.86676,23429.15464,64.76
2021-09-05 02:00:00-05:00,8329.766086,21586.05504,64.76
2021-09-05 02:15:00-05:00,8558.157853,22886.69472,64.04
2021-09-05 07:00:00-05:00,8446.768813,23274.6048,64.04
2021-09-05 07:15:00-05:00,8929.607175,22423.41809,64.76
2021-09-05 07:30:00-05:00,8525.474978,23717.0809,64.76
2021-09-05 07:45:00-05:00,8938.185332,22881.39999,65.48
2021-09-05 08:00:00-05:00,8557.919513,22730.64648,66.2
2021-09-05 08:15:00-05:00,8912.606085,22848.86598,66.92
2021-09-05 10:00:00-05:00,8604.356583,25404.057,69.33
2021-09-05 10:15:00-05:00,8133.818653,26253.51602,68.4
2021-09-05 11:30:00-05:00,8492.65109,27264.75687,68.4
2021-09-05 11:45:00-05:00,8549.478115,26686.19439,69.12
2021-09-05 12:00:00-05:00,8905.264767,26783.13438,69.12
2021-09-05 12:15:00-05:00,7899.262358,26803.9257,69.84
2021-09-05 12:30:00-05:00,8537.676481,26668.87445,69.84
2021-09-05 12:45:00-05:00,8936.679629,27225.85708,70.81
2021-09-05 13:00:00-05:00,8362.94741,28453.82997,71.53
2021-09-05 13:30:00-05:00,8325.11717,27148.01975,71.53
2021-09-05 13:45:00-05:00,8327.44463,27225.85708,72.25
2021-09-05 14:00:00-05:00,8072.847115,27264.75687,73.18
2021-09-05 14:30:00-05:00,7838.323496,29452.43832,73.18
2021-09-05 14:45:00-05:00,7807.036236,26627.32874,72.5
2021-09-05 15:00:00-05:00,8388.078098,26783.13438,72.5
2021-09-05 15:15:00-05:00,8239.328094,26862.75443,72
2021-09-05 15:45:00-05:00,7814.59708,28869.22172,72
2021-09-05 16:30:00-05:00,8267.782539,28638.84276,71.28
2021-09-05 17:30:00-05:00,8397.854413,27247.06142,70.56
2021-09-05 17:45:00-05:00,7997.019251,27225.85708,69.84
2021-09-05 18:15:00-05:00,7860.50778,24733.54602,69.84
2021-09-05 18:30:00-05:00,8862.14635,26311.34475,69.33
2021-09-05 21:30:00-05:00,8556.347606,26862.75443,69.33
2021-09-05 22:15:00-05:00,8342.041899,26571.93446,68.86
2021-09-05 22:30:00-05:00,8477.409106,26900.86569,68.14
2021-09-05 22:45:00-05:00,7535.419767,26880.07437,67.64
2021-09-06 00:45:00-05:00,8522.396467,26627.32874,67.64
2021-09-06 07:15:00-05:00,9522.331426,26706.98571,68.14
2021-09-06 07:30:00-05:00,9670.079229,28534.8096,68.86
2021-09-06 07:45:00-05:00,9573.961447,27385.04062,68.86
2021-09-06 08:00:00-05:00,8783.892497,28928.66924,69.84
2021-09-06 08:15:00-05:00,9365.539693,26294.3299,69.84
2021-09-06 08:30:00-05:00,8930.882695,28534.8096,70.56
2021-09-06 08:45:00-05:00,8970.24541,28724.28866,72.72
2021-09-06 09:00:00-05:00,8919.751097,28190.70714,76.57
2021-09-06 09:15:00-05:00,9114.143236,28293.03268,78.69
2021-09-06 09:30:00-05:00,9267.357309,26648.12005,80.31
2021-09-06 09:45:00-05:00,9197.240661,26745.06004,80.31
2021-09-06 10:00:00-05:00,9161.395007,26273.9411,81.25
2021-09-06 10:15:00-05:00,8804.382175,26610.04572,83.08
2021-09-06 11:15:00-05:00,9321.371136,27105.57332,83.08
2021-09-06 11:30:00-05:00,9074.079961,28806.04882,81.72
2021-09-06 11:45:00-05:00,9352.961138,26821.20872,83.34
2021-09-06 12:00:00-05:00,9217.562806,28333.22226,83.34
2021-09-06 12:15:00-05:00,8809.387627,26627.32874,84.02
2021-09-06 12:30:00-05:00,9065.517867,26821.20872,82.65
2021-09-06 12:45:00-05:00,9217.713576,28724.28866,81.93
2021-09-06 13:00:00-05:00,9090.889548,28620.2555,83.34
2021-09-06 14:00:00-05:00,8473.301823,28806.04882,87.37
2021-09-06 14:15:00-05:00,8146.198299,28724.28866,86.68
2021-09-06 14:30:00-05:00,8193.523179,28702.01566,88.45
2021-09-06 14:45:00-05:00,9001.141907,30297.27104,89.1
2021-09-06 15:00:00-05:00,8186.903487,28620.2555,88.02
2021-09-06 16:15:00-05:00,8327.44463,30901.0785,81.5
2021-09-06 16:30:00-05:00,8263.832932,30254.29554,80.78
2021-09-06 16:45:00-05:00,7652.44146,28661.1554,80.78
2021-09-06 17:00:00-05:00,8226.786618,28597.9825,80.1
2021-09-06 17:15:00-05:00,7961.334476,28661.1554,80.1
2021-09-06 17:30:00-05:00,8885.768182,29175.71952,79.16
2021-09-06 17:45:00-05:00,8537.269156,29240.16864,79.16
2021-09-06 18:00:00-05:00,8432.213979,28575.66986,77.76
2021-09-06 18:15:00-05:00,8850.268755,28230.89671,76.78
2021-09-06 18:30:00-05:00,8641.687824,28724.28866,75.85
2021-09-06 19:15:00-05:00,8372.509453,29152.95612,74.88
2021-09-06 19:30:00-05:00,7800.728795,29346.30348,73.94
2021-09-06 20:00:00-05:00,8050.527274,29259.09096,73.22
2021-09-06 20:15:00-05:00,7302.064832,26745.06004,72.5
2021-09-06 20:30:00-05:00,8602.652621,27346.10309,72.5
2021-09-06 20:45:00-05:00,7525.046775,27186.95728,72
2021-09-06 21:15:00-05:00,7786.678764,24858.68125,72
2021-09-06 21:30:00-05:00,8205.54719,25916.94198,71.28
2021-09-06 21:45:00-05:00,7449.152558,26253.51602,71.28
2021-09-06 22:00:00-05:00,8139.090267,26900.86569,70.3
2021-09-06 23:00:00-05:00,7739.401022,25348.22237,69.58
2021-09-06 23:15:00-05:00,8275.717682,25404.057,69.58
2021-09-06 23:30:00-05:00,8079.44639,25295.68037,68.61
2021-09-06 23:45:00-05:00,7532.016547,24265.59946,68.61
2021-09-07 00:00:00-05:00,8014.961594,23695.80179,67.89
2021-09-07 00:15:00-05:00,8230.652859,22665.64152,67.89
2021-09-07 00:30:00-05:00,7994.894253,25643.78863,67.17
2021-09-07 01:15:00-05:00,8290.144914,25967.91753,66.45
2021-09-07 01:30:00-05:00,7480.570022,23326.13219,65.73
2021-09-07 02:15:00-05:00,8153.00519,22114.59634,65.73
2021-09-07 02:30:00-05:00,7963.711476,22080.75063,65.01
2021-09-07 04:00:00-05:00,8167.422715,23400.74423,63.57
2021-09-07 06:30:00-05:00,8772.23773,24498.18508,63.57
2021-09-07 06:45:00-05:00,9082.196449,25024.26126,64.29
2021-09-07 07:00:00-05:00,9060.165789,24586.98106,64.29
2021-09-07 07:15:00-05:00,9568.277403,24517.19588,65.23
2021-09-07 07:30:00-05:00,10294.06892,24878.80043,65.95
2021-09-07 07:45:00-05:00,9586.610808,26609.25739,65.95
2021-09-07 08:00:00-05:00,10240.46562,26646.91899,66.92
2021-09-07 08:15:00-05:00,11057.80968,26926.25964,67.89
2021-09-07 08:30:00-05:00,8954.99562,26396.91315,69.33
2021-09-07 08:45:00-05:00,9560.601818,26926.25964,71.74
2021-09-07 09:00:00-05:00,9217.562806,28946.78697,76.06
2021-09-07 09:15:00-05:00,9611.553396,28842.09703,79.16
2021-09-07 09:30:00-05:00,9543.832863,28737.4071,79.84
2021-09-07 09:45:00-05:00,9065.517867,28924.33347,79.84
2021-09-07 10:00:00-05:00,8996.796384,28883.21525,80.78
2021-09-07 10:15:00-05:00,9404.031061,28434.14433,81.72
2021-09-07 10:30:00-05:00,9160.406968,28737.4071,82.87
2021-09-07 10:45:00-05:00,9351.953282,29010.3188,81.93
2021-09-07 11:00:00-05:00,8938.185332,29939.59503,81.93
2021-09-07 11:30:00-05:00,9009.704002,32045.40333,81.72
2021-09-07 11:45:00-05:00,8557.919513,30282.54307,81.72
2021-09-07 12:00:00-05:00,8285.020468,30504.82155,82.62
2021-09-07 12:30:00-05:00,8856.593611,30502.69405,82.62
2021-09-07 12:45:00-05:00,8660.537792,30864.1031,83.55
2021-09-07 13:00:00-05:00,8224.584458,30816.19605,82.4
2021-09-07 13:30:00-05:00,8699.462657,30479.12741,82.4
2021-09-07 13:45:00-05:00,8401.70399,30235.36786,83.08
2021-09-07 14:00:00-05:00,8261.120413,31063.73707,86.94
2021-09-07 14:15:00-05:00,9231.240589,28965.45169,84.67
2021-09-07 14:30:00-05:00,8379.16037,28546.69195,88.02
2021-09-07 15:45:00-05:00,8303.49989,30435.89395,79.63
2021-09-07 16:00:00-05:00,8069.867533,30796.26672,78.69
2021-09-07 16:30:00-05:00,8530.48133,30908.04982,78.69
2021-09-07 16:45:00-05:00,7617.76374,30951.95397,77.76
2021-09-07 17:30:00-05:00,8656.835933,28673.83538,77.25
2021-09-07 18:00:00-05:00,7997.709853,28756.07182,76.06
2021-09-07 18:15:00-05:00,8784.29662,28819.64353,76.06
2021-09-07 18:30:00-05:00,7863.884078,29920.30371,75.13
2021-09-07 19:00:00-05:00,7842.414516,28842.09703,73.94
2021-09-07 19:15:00-05:00,8783.385892,28246.5792,73.18
2021-09-07 20:00:00-05:00,7565.481897,28819.64353,72.25
2021-09-07 20:15:00-05:00,8338.113859,28819.64353,71.53
2021-09-07 20:30:00-05:00,7634.049207,28371.64878,71.02
2021-09-07 20:45:00-05:00,7596.679686,27246.16076,71.02
2021-09-07 21:00:00-05:00,7404.899734,27023.8564,69.84
2021-09-07 22:15:00-05:00,8364.57431,29249.47072,69.33
2021-09-07 22:30:00-05:00,7765.310082,29010.3188,68.4
2021-09-07 22:45:00-05:00,7565.599642,26434.57476,68.4
2021-09-07 23:00:00-05:00,8105.946373,26905.32746,67.89
2021-09-08 00:00:00-05:00,8300.12279,26379.78096,67.89
2021-09-08 00:15:00-05:00,7793.127518,26985.52411,67.17
2021-09-08 01:15:00-05:00,7444.470216,24933.75766,65.73
2021-09-08 02:15:00-05:00,7545.219501,23335.6508,65.73
2021-09-08 02:30:00-05:00,8283.447161,25529.2811,65.01
2021-09-08 04:45:00-05:00,7590.497144,25004.85039,65.01
2021-09-08 05:00:00-05:00,7653.145973,24969.30403,65.95
2021-09-08 05:15:00-05:00,8551.230616,24178.42928,66.7
2021-09-08 06:15:00-05:00,9896.369567,26492.8023,66.7
2021-09-08 06:30:00-05:00,9294.886065,27219.04993,67.64
2021-09-08 06:45:00-05:00,8948.31488,28474.6311,68.36
2021-09-08 07:00:00-05:00,8487.863663,26769.3984,68.86
2021-09-08 07:15:00-05:00,9206.08348,26475.67011,69.58
2021-09-08 07:30:00-05:00,9867.723018,26947.15464,69.58
2021-09-08 07:45:00-05:00,10065.78269,28474.6311,70.81
2021-09-08 08:00:00-05:00,9871.217461,28537.12665,71.53
2021-09-08 08:15:00-05:00,9346.480958,28924.33347,71.53
2021-09-08 08:30:00-05:00,9001.141907,28434.14433,73.18
2021-09-08 08:45:00-05:00,9263.727308,30455.51884,74.88
2021-09-08 09:00:00-05:00,8741.08693,32351.09279,76.32
2021-09-08 09:15:00-05:00,8985.391317,34122.59275,78.91
2021-09-08 09:30:00-05:00,8713.110166,32797.12648,79.84
2021-09-08 09:45:00-05:00,9025.528601,34717.84217,80.56
2021-09-08 10:00:00-05:00,8684.20411,33450.4276,80.56
2021-09-08 10:15:00-05:00,9537.813101,34767.26658,81.46
2021-09-08 10:30:00-05:00,9106.881131,34397.42945,82.18
2021-09-08 10:45:00-05:00,8723.128975,34767.26658,82.87
2021-09-08 11:00:00-05:00,8865.201492,32533.8778,82.87
2021-09-08 11:15:00-05:00,8850.268755,30975.8862,83.55
2021-09-08 12:00:00-05:00,8208.078013,37090.64219,83.55
2021-09-08 12:15:00-05:00,8395.084299,32822.57732,81.93
2021-09-08 12:30:00-05:00,8337.418403,34767.26658,83.08
2021-09-08 12:45:00-05:00,8784.29662,36755.51871,83.08
2021-09-08 13:00:00-05:00,8261.120413,34542.57967,82.4
2021-09-08 13:30:00-05:00,8696.53887,33402.86598,82.65
2021-09-08 13:45:00-05:00,8698.664369,32208.83887,83.77
2021-09-08 14:00:00-05:00,8102.036898,32703.70105,85.82
2021-09-08 14:15:00-05:00,7785.526242,32941.4536,85.82
2021-09-08 14:30:00-05:00,7784.930166,32890.50662,84.45
2021-09-08 15:00:00-05:00,8364.57431,34920.09394,83.08
2021-09-08 15:15:00-05:00,8019.604555,34744.78351,80.31
2021-09-08 15:30:00-05:00,8458.27421,36622.58745,80.31
2021-09-08 15:45:00-05:00,7140.757289,36703.25773,79.63
